id,color,comment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
餐***司,黑色,终于收到我需要的宝贝了，东西很好，价美物廉，谢谢掌柜的！说实在，这是我淘宝购物来让我最满意的一次购物。无论是掌柜的态度还是对物品，我都非常满意的。掌柜态度很专业热情，有问必答，回复也很快，我问了不少问题，他都不觉得烦，都会认真回答我，这点我向掌柜表示由衷的敬意，这样的好掌柜可不多。再说宝贝，正是我需要的，收到的时候包装完整，打开后让我惊喜的是，宝贝比我想象中的还要好！不得不得竖起大拇指。下次需要的时候我还会再来的，到时候麻烦掌柜给个优惠哦！ 很好，很满意,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
起***7,黑色,终于收到我需要的宝贝了，东西很好，物美价廉，谢谢掌柜了！说实在，这是我淘宝购物来让我最满意的一次购物。无论是掌柜的态度还是对物品，我都非常的满意。掌柜态度很专业热情，有问必答，回复也很快，我问了不少问题他都不觉得烦，都认真回答我，这点我向掌柜表示由衷的敬意，这样好的掌柜可不多，再说宝贝，正是我需要的，收到的时候包装完整，打开后让我惊喜的是宝贝比我想像中的好！不得不竖起大拇指。下次需要的时候我还会再来的，到时候麻烦掌柜给个优惠哦！ 终于收到我需要的宝贝了，东西很好，物美价廉，谢谢掌柜了！说实在，这是我淘宝购物来让我最满意的一次购物。无论是掌柜的态度还是对物品，我都非常的满意。掌柜态度很专业热情，有问必答，回复也很快，我问了不少问,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1***7,黑色,主要是分辨不清楚,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
玉***露,黑色,专门买给八十多岁的奶奶看的，32寸刚好。色彩度不错，小米系统操作也不算复杂。就是遥控器的简约风格老人家不太会用，要适应一下。免费看的资源很多，足够老人家看啦。,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i***w,黑色,自带盒子，价格超级划算，一开始还担心花屏之类的，估计这个是概率问题！一开始不会设置清晰度，现在好了，很不错！妈妈很喜欢！,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
樱***了,黑色,自己安装的，就把底座用螺丝刀玄紧，放在桌上，插上线，问了安装师傅挑选频道，就可以正常收看啦，挺简单的。,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一***丸,黑色,自己家里用非常不错，价格实惠。,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h***x,黑色,总体还行，就是插网线没反应不知道什么情况，现在用的无线网络也还可以,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
孟***浩,黑色,总体来说很满意，送货入户，给点亮屏幕，不安装，安装也简单，两个角，装上就行！很简单，899这价格无敌,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
宋***6,黑色,最近很忙，忘记确认收货了，不好意思！电视不错，很轻，画面显示也可以，功能很全，使用也很方便。快递的服务态度很好，总之是物有所值！！！好评！,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
瑾***5,黑色,最失败的一次购物，小米的态度就是拖，一直拖，一个65寸电视没货，硬是把物流更新已发货，且到目的地，天天打物流点电话说没到，更奇怪的是，还不能延长收货，联系客服，就知道反应一下，谁知道反应到哪，没一点用，包括400电话，就是摆设,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h***格,黑色,昨天回老家装上了 老家是用锅 不知道是锅的原因还是怎样 画质不清阿,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
福***e,黑色,昨天买的今天就送到家，现场快递员服务也很好马上试看验收，看了觉得很好，好评，祝老板生意兴隆,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一***m,黑色,昨天下午下的单今天就到了，比我大瑞文的光速qa都快。东西怎么样先不说，服务态度特别好，还免费安装，完了还给打扫卫生，感觉受到上帝一般的待遇了。我个人是非常的满意。,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
抹***忆,黑色,作为一个优秀的米粉。小米的东西真的是物美价廉，下次肯定是所有东西都会在小米购买。,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
诚***6,黑色,799抢购的，感觉很便宜！,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
蚊***氓,黑色,799挺好的，物美价廉！,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
温***下,黑色,i非常满意，手机，电子秤都是小米家的，一直支持小米。,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
傻***8,黑色,nice大夫，,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
手***0,黑色,ok,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
钟***0,黑色,ok 电视挺好 重要的事上午拍的下午到货 快递小哥辛苦了,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
修***胡,黑色,安装沟通很费劲,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5***5,黑色,安装很方便，这价位电视还可以！对清晰度有较高要求的不建议买！物流快递很棒！,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
我***r,黑色,爸妈很喜欢,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f***6,黑色,帮爸妈店里买的，看电视总比看手机好。爸爸给装起来的，画面很清晰。暂时挺好的。,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t***8,黑色,帮别人买的，配送速度超级快。买来放卧室投屏用的。不清楚效果具体怎么样。不过618下来挺划算的。,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
辉***翔,黑色,帮别人买的，说很好！！！！！！！！！！！！！ 小米物美价廉！！,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
回***泣,黑色,帮老人买的电视，家里说蛮好的，简单方便,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s***3,黑色,帮朋友购买的，一直喜欢小米的产品。,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
可***0,黑色,帮朋友买的，朋友说还可以，发货速度也蛮快的，希望以后用着也没什么问题，好评先,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
小***2,黑色,帮朋友买的，她说还可以,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h***0,黑色,帮朋友买的，挺好?,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l***5,黑色,帮同事买的，已经看过了，质量蛮好的，价格也便宜，和很满意,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
惜***6,黑色,棒棒哒，经济实惠,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
宝***爹,黑色,棒棒哒，质量很好，只不过发现买过之后竟然降价了,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
巷***拥,黑色,包装的很好，送货员送到之后主动开箱插电检查,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c***k,黑色,包装好，宝贝完好无损，服务好，送货上门。质量好，价廉物美。,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
只***1,黑色,宝宝非常满意，一直是小米的粉丝特爱。谢谢卖家。,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
浩***h,黑色,宝贝非常喜欢,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
z***4,黑色,宝贝很不错，物美价廉，快递也很快，以后有需要还会来买的哦，赞赞赞。。。,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
东***星,黑色,宝贝很好，很值得期待！小米科技，就是不一样！,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
m***7,黑色,宝贝很好很清晰，也够轻巧,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
j***8,黑色,宝贝收到了质量播放清晰明亮播放效果颜色完美,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
纯***9,黑色,宝贝早早就收到了，很喜欢我看连续剧，小宝宝看动画片。只是想多看几天来评价.??????,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
建***芝,黑色,宝贝真棒，快递特别快，第二天就到了，还是送货上门，快递员试机后才离开的，真不错，宝贝连接无线网就可以看了，节目很多，很好，家人很喜欢，我用手机是小米的，电视也不例外，过段时间准备买台大的！很清晰，赞赞，客服也很满意，有问必答！值得信赖！,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
小***7,黑色,本来准备新家用的，结果迫不及待的想要试下，效果不错，直接不换了，先用着吧,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l***n,黑色,比较不错，速度很快，服务态度很好送货上门让顾客满意。,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
石***溪,黑色,比较满意！,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
糖***儿,黑色,比想象的清晰，视屏量也比较大,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
没***了,黑色,比以前买的创维轻，配合小爱很好玩。,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t***2,黑色,便宜 好用 只可惜没有领到优惠券,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
李***0,黑色,便宜 实惠 就选小米,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
高***明,黑色,便宜功能全  值得購買,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
刘***城,黑色,便宜好用,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1***u,黑色,便宜很好，买给爸妈的,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
y***g,黑色,标准流程服务,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
堕***2,黑色,不差价，没有给补到手价？只给你补活动价价，说什么那是天猫劵有五十，没想到小米这么大的企业，也要和消费者耍赖,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
云***0,黑色,不错 挺满意的~性价比高~开始看电视有点模糊~感谢客服猫咪张静的耐心解答,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
雷***0,黑色,不错！性价比高！,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
m***3,黑色,不错，800块放在卧室里头，晚上也不用躺在沙发上看了，满意吧！,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
听***风,黑色,不错，安装方便，还算清晰，给老爸房间刚刚好。,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
陆***蓁,黑色,不错，该有的功能都有了，挺划算的,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
z***1,黑色,不错，很喜欢，很清晰,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
叶***骅,黑色,不错，目前来看，画质清晰，也很好用,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一***一,黑色,不错，送货上门，还帮忙开机调试。,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
阳***靠,黑色,不错，性价比高,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大***官,黑色,不错，总体是满意的，直播电视需要自己从网上下载app，小米应用中心没找到！,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
唐***华,黑色,不错不错快递也很给你。,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1***z,黑色,不错的电视,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
秋***凉,黑色,不错的购物，值得拥有,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
y***8,黑色,不错的选择,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
灵***5,黑色,不错电视，清晰，服务上门,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8***a,黑色,不错电视挺好的,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
m***w,黑色,不错我挺喜欢的！,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
王***军,黑色,不错哟，值得拥有,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
后***感,黑色,不错质量挺好的，比想象的还要好省了一个小米盒子画面质量也挺好，照片下面的那一个是,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
薄***月,黑色,操作简便好用哦，物流给力，为祖国之崛起而骄傲,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c***4,黑色,操作简单，图象清晰,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s***g,黑色,操作简单方便,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
静***柔,黑色,测试过电视没问题，等待挂上墙效果再追评。,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
花***2,黑色,插上电就行了，很方便。用的无线网络，隔了一间房子还有两格。,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
穿***始,黑色,差评，买来没过几天，就优惠200元,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
范***军,黑色,差评，网络电视全是广告，而且加载很慢。我的三星同样网络电视不卡，这小米卡住半天不动，切换到最低清晰度也卡，很后悔买了这个电视，便宜没好货,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
珍***店,黑色,超出预期的好,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f***4,黑色,超高性价比，支持支持支持,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t***0,黑色,超划算现在买～嘻嘻嘻,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t***x,黑色,超级棒。便宜功能有全。画质也不错。,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
天***雨,黑色,超级好，不过送货人说安装要安装费，没让他装自己装的,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
昊***4,黑色,超级喜欢这个，活动价超级值,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
叶***8,黑色,超值！快递小哥送货上门看到家里都是老人，还帮忙安装试用，在这里给小哥赞一个！,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
阿***a,黑色,出租屋放刚刚好,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c***主,黑色,当天买的当天就到了，很好安装。下载直播软件看电视也很方便，画质也还算清晰，这个价格很值，已经试用一个星期，值得推荐，希望经得起时间的考验,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
湖***林,黑色,当天上午下单，下午就收到了，神速,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
田***亮,黑色,到得好快，通电试了下。感觉很好！希望能用得久点。快递师傅很给力。,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
z***5,黑色,德玛西亚，啦啦啦啦啦啦啦,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
道***8,黑色,等使用后再评价，谢谢！,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘟***9,黑色,第二次购买，图像清晰，价格便宜。之前双十一给爸妈买了一台，这次给公婆买的，没想到比双十一还便宜一百元。感谢日日顺冒雨送货！,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
本***1,黑色,第二次买，很实惠,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a***0,黑色,第二个小米电视了，性价比高，很划算。,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w***g,黑色,第二台 爸妈家里用 很好,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d***7,黑色,第二天就到货了，超级快！电视很清晰！,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
陈***7,黑色,第一次差评客服打死不买小米,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
马***1,黑色,第一次买小米电视，没想到几百块钱的东西这么好。给力,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
m***k,黑色,第一次买小米电视，性价比高，画质清晰，很喜欢，点个赞～,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
冬***1,黑色,电视不错！小米的物流太给力！直接送货到家里，还主动要求拆箱验货。大中午太阳暴晒着坚持给我们调试好才走。,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
周***振,黑色,电视不错，必须好评，智能电视还是头一次用呢，在家看电影有感觉,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
呆***改,黑色,电视不错，快递上门安装，五星好评,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
漫***9,黑色,电视不错，清晰，实在好。当电脑显示屏，还是清晰度不够。物美价廉啊。,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
德***尚,黑色,电视不错，清晰度也很高，比我们这买的要便宜好多，非常划算，下次还来买！,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
j***3,黑色,电视不错，用着没什么问题,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
这***1,黑色,电视不错值得购买,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u***a,黑色,电视超级好，又实惠，值得购买,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
熊***6,黑色,电视非常好)不愧是大品牌,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
假***4,黑色,电视非常清晰，送货很快,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
维***轩,黑色,电视非常完美，可以看直播电视台，可以看很多电视剧，哈哈～,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
张***2,黑色,电视刚刚收到。快递小哥很负责任。现在就等售后人员来安装啦。小米可真棒。感谢感谢。,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
凌***珍,黑色,电视杠杠的，中间连网碰到小麻烦，在这特别感谢猫米王森耐心指导,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
m***2,黑色,电视还不错，就是不能用 小爱同学 开电视   也没有蓝牙功能，画质什么的还是可以的，自己从网上买的架子，自己安装的,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
你***猪,黑色,电视还好，还没买来天线，等用用再来评价，先给个好评,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
淘***桃,黑色,电视还没用，总体看起来应该不错,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
墨***心,黑色,电视很不错哦，操作也很简单，连上无线网什么电视都能看，宝贝想看哪个动画片就看哪个，非常的满意呢,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t***4,黑色,电视很大，信任小米的品牌，买给爸妈的，他们也说非常好，把以前的小米盒子收起来了，因为电视自带了一套系统和盒子一样好用，先收货，过会再补图吧，好评！物流也很快哦，一天就到了！,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
周***主,黑色,电视很给力，物流特快。 给老妈买的，希望她会喜欢,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
亮***4,黑色,电视很好 我很喜欢 谢谢 好,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
王***1,黑色,电视很好！刚安装上就看起来了？本来以为带挂墙的底座没有带！明天自己买个挂主卧！非常不错,正面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
